ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10600,25,25,25,25,25,25,25,25,25,25
10601,0,0,0,0,0,0,0,0,0,0
10602,0,19,0,0,0,0,0,0,0,0
10603,0,0,0,0,0,0,0,0,0,0
10604,0,0,0,0,0,0,0,0,0,0
10605,22,22,22,22,22,22,22,22,22,22
10606,0,0,0,0,0,0,0,0,0,0
10607,0,0,17,0,0,0,0,0,0,12
10608,8,11,17,21,12,22,25,0,16,4
10609,0,0,0,0,0,0,0,0,0,0
10610,20,20,20,20,20,20,20,20,20,20
10611,0,24,0,0,0,0,0,12,0,0
10612,0,0,0,0,12,0,0,0,0,0
10613,0,0,0,0,0,0,0,0,0,0
10614,0,8,0,0,0,0,0,0,0,0
10615,0,0,0,0,0,0,0,0,0,0
10616,0,0,0,0,0,0,0,0,0,0
10617,0,0,18,10,15,0,0,0,0,9
10618,26,26,26,26,26,26,26,26,26,26
10619,0,0,0,0,0,0,0,0,0,0
10620,0,0,0,0,0,0,0,0,0,0
10621,0,0,0,15,0,0,0,10,0,27
10622,24,24,24,24,24,24,24,24,24,24
10623,53,53,53,53,53,53,53,53,53,53
10624,0,0,19,0,0,0,0,0,0,0
10625,4,4,4,4,4,4,4,4,4,4
10626,0,0,0,0,0,22,0,0,21,11
10627,0,0,9,0,0,0,0,0,0,0
10628,0,18,0,0,13,12,0,0,0,0
10629,0,0,0,0,0,0,20,0,0,0
10630,0,0,0,0,0,0,0,0,0,0
10631,12,14,10,9,7,0,0,5,52,15
10632,0,0,0,0,0,0,0,0,0,0
10633,12,21,24,14,12,28,15,22,10,26
10634,0,0,0,0,0,0,0,0,0,0
10635,0,0,0,0,0,0,0,0,0,0
10636,4,4,4,11,4,4,33,4,4,4
10637,7,7,7,7,7,7,7,7,7,7
10638,6,0,0,5,14,0,0,0,0,0
10639,7,7,7,7,7,7,7,7,7,7
10640,1,1,1,1,1,1,1,1,1,1
10641,20,5,17,5,17,25,16,34,22,20
10642,11,11,11,11,11,11,11,11,11,11
10643,18,0,0,0,0,0,0,0,0,0
10644,14,14,14,14,14,14,14,14,14,14
10645,0,0,0,0,0,0,0,0,0,0
10646,0,0,0,0,0,0,0,0,0,0
10647,23,0,30,0,0,0,0,0,0,0
10648,0,0,0,0,0,10,0,0,0,0
10649,0,0,0,0,0,17,0,0,0,0
10650,0,0,19,0,0,0,0,0,0,0
10651,0,0,0,0,0,0,0,0,0,0
10652,0,0,0,0,0,25,0,0,0,27
10653,0,18,9,24,14,0,0,0,0,0
10654,0,0,0,0,0,0,12,0,0,0
10655,0,0,0,0,0,0,0,0,0,0
10656,10,0,0,0,0,10,0,0,0,0
10657,0,0,0,0,0,0,0,0,0,0
10658,0,0,11,12,8,8,0,0,21,4
10659,6,6,6,6,6,6,6,6,6,6
10660,0,0,0,0,0,0,0,0,0,0
10661,0,25,0,0,0,12,0,0,24,0
10662,0,0,0,0,0,0,0,0,0,0
10663,0,0,0,0,0,0,0,0,0,0
10664,0,0,0,0,0,0,0,0,0,0
10665,0,0,0,0,0,0,0,0,0,0
10666,21,0,0,0,0,0,0,0,0,0
10667,0,0,0,0,0,0,0,0,0,0
10668,34,34,34,34,34,34,34,34,34,34
10669,32,0,0,0,0,0,0,0,0,14
10670,17,17,17,17,17,17,17,17,17,17
10671,0,0,0,0,0,0,0,0,0,0
10672,12,12,12,12,12,12,12,12,12,12
10673,20,20,20,20,20,20,20,20,20,20
10674,0,0,0,0,0,0,0,0,0,0
10675,0,6,0,0,0,24,18,0,0,16
10676,14,14,14,14,14,14,14,14,14,14
10677,6,0,0,0,0,0,0,0,10,0
10678,0,0,0,0,0,0,0,0,0,0
10679,0,0,0,0,0,0,0,8,0,0
10680,0,0,0,0,0,0,0,0,0,0
10681,0,0,0,0,0,0,16,0,0,0
10682,12,0,0,0,0,40,6,0,0,0
10683,0,0,0,0,0,0,0,0,0,0
10684,0,0,0,0,0,0,0,0,0,0
10685,0,0,0,0,0,0,0,0,15,1
10686,0,0,0,0,0,0,0,0,0,0
10687,21,26,0,0,0,0,0,20,0,6
10688,16,0,0,35,31,14,0,9,18,8
10689,0,0,0,0,0,0,0,0,0,0
10690,26,26,26,26,26,26,26,26,26,26
10691,0,0,0,0,0,0,0,0,0,0
10692,0,0,0,0,0,0,0,0,0,0
10693,0,0,22,0,0,0,0,13,0,0
10694,26,26,26,26,26,26,26,26,26,26
10695,14,14,14,14,14,14,14,14,14,14
10696,0,0,10,0,0,5,24,0,0,5
10697,12,12,12,12,12,12,12,12,12,12
10698,0,0,0,0,3,0,0,0,0,0
10699,0,0,0,0,0,0,0,0,0,0
10700,0,0,0,0,0,0,0,0,0,0
10702,0,0,0,0,0,0,0,0,0,19
10703,10,10,10,10,10,10,10,10,10,10
10704,15,0,0,0,0,0,0,0,0,0
10705,23,23,23,23,23,23,23,23,23,23
10706,0,0,0,0,0,0,13,0,0,0
10707,7,7,7,7,7,7,7,7,7,7
10708,0,0,0,28,0,0,0,0,9,0
10709,17,17,17,17,17,17,17,17,17,17
10710,0,0,0,0,0,0,0,0,0,0
10711,0,0,0,0,0,0,0,0,0,0
10712,44,16,16,16,32,16,17,16,16,16
10713,0,0,0,0,0,0,0,0,0,0
10714,0,0,0,0,0,0,0,0,0,0
10715,0,0,0,0,0,0,0,0,0,0
10716,0,0,0,0,0,0,0,0,0,0
10717,0,0,0,0,0,0,0,0,0,0
10718,17,11,0,25,0,7,10,21,0,0
10719,0,16,0,17,0,0,32,0,0,0
10720,0,0,0,0,0,0,0,0,0,0
10721,0,0,21,20,26,0,38,10,0,0
10722,0,0,0,0,0,0,0,0,0,0
10723,27,27,27,27,27,27,27,27,27,27
10724,0,0,0,0,0,0,0,0,0,0
10725,0,0,0,0,0,0,0,0,0,0
10726,0,0,0,0,0,0,0,0,0,0
10727,0,12,10,12,0,8,0,0,17,0
10728,0,0,0,28,0,30,0,0,0,0
10729,0,0,0,0,0,0,0,0,0,0
10730,0,0,0,0,0,0,0,13,0,0
10731,0,0,0,0,0,0,0,0,0,0
10732,15,15,15,15,15,41,15,15,15,15
10733,0,0,0,0,0,0,0,0,0,0
10734,0,0,0,0,0,0,0,0,0,0
10735,0,0,35,0,22,0,8,10,7,0
10736,0,0,0,0,0,0,0,0,0,0
10737,0,0,0,0,0,0,0,0,0,0
10738,22,22,22,22,22,22,22,22,22,22
10739,13,13,13,13,13,13,13,13,13,13
10740,18,18,18,18,18,18,18,18,18,18
10741,0,0,0,0,13,0,15,0,0,0
10742,0,0,0,0,0,0,0,0,0,0
10743,5,13,0,0,0,27,13,19,0,0
10744,0,0,0,0,0,0,0,0,0,0
10745,0,0,0,0,0,0,0,0,0,0
10746,0,0,0,0,0,0,0,0,0,0
10747,33,33,33,33,33,33,33,33,33,33
10748,0,0,0,0,0,0,0,0,0,0
10749,0,0,0,0,0,0,0,0,0,0
10750,0,0,0,0,0,0,0,0,0,0
10751,2,2,2,2,12,20,2,2,19,2
10752,0,0,0,0,0,0,0,0,0,0
10753,34,0,0,19,0,0,0,0,0,0
10754,15,15,15,15,15,15,15,23,27,15
10755,0,0,0,0,0,0,0,0,0,0
10756,34,34,34,34,34,34,34,34,34,34
10757,0,0,0,0,0,0,0,0,0,0
10758,22,22,22,22,22,22,22,22,22,22
10759,0,0,0,0,0,0,0,0,0,0
10760,0,0,0,0,0,0,0,0,0,0
10761,0,0,0,25,0,0,0,0,0,0
10762,0,0,0,0,8,0,0,22,15,3
10763,0,0,0,0,0,0,0,0,0,0
10764,7,7,7,7,7,7,7,7,7,7
10765,21,21,21,21,21,21,21,21,21,21
10766,22,22,22,22,22,22,22,22,22,22
10767,0,0,0,0,0,0,0,0,0,0
10768,0,0,16,2,16,0,8,0,17,26
10769,0,0,0,0,0,0,0,0,0,0
10770,16,0,0,0,0,0,0,0,11,0
10771,0,0,0,0,0,0,0,0,0,0
10772,0,0,0,0,0,0,0,0,0,0
10773,0,0,0,0,0,0,4,0,0,0
10774,15,0,0,15,17,0,32,0,0,39
10775,0,0,0,0,0,22,0,0,0,16
10776,0,0,0,0,0,0,0,0,0,0
10777,0,0,0,0,0,33,0,0,0,0
10778,20,17,17,17,36,17,17,17,17,17
10779,5,0,0,0,0,0,0,0,0,0
10780,20,20,20,20,20,20,20,20,20,20
10781,1,1,1,1,1,1,1,1,1,1
10782,0,0,0,0,0,27,11,0,20,0
10783,30,30,30,30,30,30,30,30,30,30
10784,0,0,0,0,0,0,0,0,0,0
10785,0,0,0,0,0,0,0,0,0,0
10786,0,0,0,0,0,0,0,0,0,0
10787,17,17,17,17,17,17,17,17,17,17
10788,0,0,0,0,0,0,0,0,0,0
10789,0,0,0,0,0,21,0,0,0,0
10790,0,0,19,0,0,0,29,0,0,0
10791,0,0,0,0,0,0,0,0,0,0
10792,0,0,0,0,0,0,0,0,0,0
10793,0,0,0,0,0,0,0,0,0,0
10794,0,0,0,11,0,0,0,0,0,0
10795,23,23,23,23,23,23,23,23,23,23
10796,0,0,0,0,0,0,0,0,0,0
10797,23,2,0,8,6,0,3,0,30,0
10798,23,23,23,23,23,23,23,23,23,23
10799,0,0,0,0,0,0,0,0,19,0
10801,26,26,26,26,26,26,26,26,26,26
10802,26,26,26,26,26,26,26,26,26,26
10803,0,0,0,0,0,0,0,0,0,0
10804,0,0,0,0,0,0,0,0,0,0
10805,0,8,0,4,0,0,6,14,0,17
10806,4,0,0,0,0,0,0,0,0,0
10807,0,0,0,0,0,0,0,0,0,0
10808,14,14,14,14,14,14,14,14,14,14
10809,26,26,26,26,26,26,26,26,26,26
10810,0,0,0,0,0,0,0,0,0,7
10811,0,0,22,0,0,0,0,0,0,0
10812,5,5,5,5,5,5,5,5,5,5
10813,8,8,8,8,8,8,8,8,8,8
10814,24,24,24,24,24,24,24,24,24,24
10815,17,17,17,17,17,17,19,17,17,17
10816,0,0,0,0,0,0,0,0,0,0
10817,0,0,0,0,0,0,0,0,0,0
10818,14,14,14,14,14,14,14,14,14,14
10819,0,0,0,0,0,0,0,0,0,0
10820,0,0,0,0,0,0,0,0,0,0
10821,0,0,0,0,0,0,0,0,0,0
10822,0,0,0,0,0,0,0,0,0,0
10823,0,0,0,0,10,0,0,0,0,0
10824,0,0,0,0,0,0,0,0,0,0
10825,0,0,0,0,0,0,0,0,0,0
10826,19,0,0,18,44,17,4,0,16,40
10827,0,10,0,0,25,18,0,0,0,19
10828,0,0,0,0,0,0,0,0,0,0
10829,0,0,0,0,0,0,0,0,0,0
10830,17,0,0,23,0,12,0,0,0,0
10831,6,0,0,0,0,13,0,0,0,0
10832,0,0,12,21,0,0,10,0,9,0
10833,0,0,0,0,0,0,0,0,0,0
10834,0,0,0,0,0,0,0,0,0,0
10835,2,2,2,2,2,2,21,2,2,2
10836,0,0,0,0,0,0,0,0,0,0
10837,12,12,12,12,12,12,12,12,12,12
10838,15,0,0,14,19,13,13,9,0,22
10839,15,0,0,0,28,0,0,0,0,0
10840,0,0,0,0,28,0,0,0,0,0
10841,0,0,0,0,0,0,0,0,0,0
10842,0,0,0,0,0,0,24,0,0,0
10843,0,0,0,0,0,0,0,0,0,0
10844,24,24,24,24,24,24,24,24,24,24
10845,0,0,0,0,0,0,0,0,0,0
10846,15,19,26,29,36,23,18,18,22,14
10847,30,0,0,0,0,0,0,0,0,0
10848,0,0,0,0,0,0,0,0,0,0
10849,0,0,0,0,0,0,0,0,0,0
10850,0,25,21,0,0,0,0,0,0,15
10851,10,21,22,24,30,15,25,20,29,22
10852,0,0,0,0,0,0,0,0,0,6
10853,2,8,0,0,0,0,26,0,0,0
10854,12,0,21,0,0,12,21,0,21,26
10855,0,3,0,0,0,0,0,0,0,0
10856,28,14,14,15,19,14,14,16,40,14
10857,14,17,0,0,0,0,0,0,17,0
10858,15,0,0,0,0,7,0,0,0,0
10859,0,0,0,0,0,0,0,0,0,0
10860,0,0,6,32,0,0,0,0,31,0
10861,0,17,0,0,29,0,0,0,0,0
10862,18,8,15,13,41,14,16,19,21,10
10863,0,0,0,20,0,21,0,0,0,0
10864,0,0,0,0,0,0,0,0,0,0
10865,19,0,0,18,11,0,21,15,0,14
10866,3,3,3,3,13,3,7,3,3,3
10867,0,13,0,0,25,21,0,0,10,0
10868,0,0,0,0,0,0,0,0,0,0
10869,0,0,36,24,0,0,9,0,0,0
10870,25,30,26,38,27,6,12,0,22,20
10871,0,0,0,0,0,0,0,0,0,0
10872,0,0,0,0,0,0,0,0,0,0
10873,0,0,0,0,0,0,0,0,0,0
10874,9,0,0,0,0,0,0,0,0,0
10875,0,0,0,0,0,0,0,0,0,0
10876,25,0,0,0,0,18,0,0,0,0
10877,0,0,0,0,0,2,0,0,0,0
10878,0,0,0,0,0,0,0,0,0,0
10879,9,9,21,9,9,9,9,9,9,9
10880,0,0,0,0,0,0,0,0,0,0
10881,0,0,0,0,15,0,0,0,0,0
10882,24,6,0,10,0,14,16,0,9,23
10883,0,0,0,0,25,0,0,0,0,0
10884,0,13,14,0,26,32,0,0,0,0
10885,0,0,0,0,0,22,0,0,7,0
10886,16,14,2,0,12,19,1,13,7,28
10887,0,0,0,0,0,0,0,0,0,0
10888,0,0,0,0,0,0,0,0,0,0
10889,0,0,0,0,0,0,0,0,0,0
10890,0,0,6,0,0,0,0,0,0,8
10891,26,0,0,32,0,13,0,0,17,24
10892,0,0,0,0,0,0,0,0,0,0
10893,0,0,0,0,0,0,0,0,0,0
10894,0,0,0,0,0,0,0,0,0,0
10895,0,0,0,0,0,0,0,0,0,0
10896,16,16,16,16,16,16,16,16,16,16
10897,7,0,0,0,22,0,0,0,0,0
10898,0,0,0,0,0,0,0,0,0,0
10899,18,28,0,7,0,0,0,0,0,0
10900,0,0,0,0,0,0,0,0,0,0
10901,16,0,0,0,0,0,0,0,0,0
10902,0,0,9,2,11,0,0,0,2,0
10903,0,0,0,0,0,0,0,0,0,0
10904,0,0,0,0,0,0,0,0,19,0
10905,0,9,0,0,0,0,0,0,9,0
10906,0,6,0,0,0,0,0,0,0,0
10907,0,0,10,20,17,0,0,0,16,0
10908,0,0,0,0,0,0,0,0,0,13
10909,0,0,0,0,0,0,0,22,0,0
10910,0,0,0,0,0,0,0,0,0,0
10911,0,0,0,0,0,0,0,0,0,0
10912,44,44,44,44,44,44,44,44,44,44
10913,31,31,31,31,31,31,31,31,31,31
10914,0,0,0,0,0,0,0,0,0,0
10915,0,0,0,0,0,0,0,0,0,0
10916,0,0,11,28,18,11,19,0,27,0
10917,17,17,17,17,17,17,17,17,17,17
10918,0,0,0,0,0,0,0,0,0,0
10919,25,25,25,25,25,25,25,25,25,25
20001,0,0,0,0,0,18,0,0,0,0
20002,0,0,0,0,0,0,0,0,0,0
20003,0,0,0,0,0,0,0,0,0,0
20004,0,0,0,0,0,0,0,0,0,0
20005,0,0,0,0,0,0,0,3,0,0
20006,0,0,0,0,0,0,0,0,0,0
20007,0,0,0,0,0,0,0,0,0,0
20008,0,0,0,0,0,0,0,0,0,0
20009,23,23,23,23,23,23,23,23,23,23
20010,20,20,20,20,20,20,20,20,20,20
20011,31,31,31,31,31,31,31,31,31,31
20012,18,18,18,18,18,18,18,18,27,18
20013,13,13,13,13,13,13,13,13,13,13
20014,13,13,13,13,13,13,13,13,13,13
20015,0,0,0,0,0,0,0,0,0,17
20016,23,23,23,23,23,23,23,23,23,23
20017,0,0,0,0,0,0,0,0,0,0
20018,0,0,0,0,0,0,0,0,0,0
20019,0,0,0,0,0,4,0,0,0,0
20020,0,0,0,0,0,0,0,0,0,0
20021,0,0,0,0,0,0,0,0,0,0
20022,19,19,19,19,19,19,19,19,19,19
20023,0,0,0,0,0,0,0,0,0,0
20024,16,16,16,16,16,16,16,16,16,16
20025,4,4,4,4,4,8,4,4,4,4
20026,0,0,0,0,0,0,0,0,0,0
20027,0,0,0,0,0,0,0,0,0,0
20028,0,0,0,0,0,0,0,0,0,0
20029,0,0,0,0,0,0,0,0,0,0
20030,0,0,0,0,0,0,0,0,0,0
20031,8,8,8,8,8,8,8,8,8,8
20032,0,0,0,0,0,0,0,0,0,0
20033,0,0,0,0,0,0,0,0,0,0
20034,0,0,0,0,0,0,0,0,0,0
20035,32,6,18,20,21,0,32,11,22,22
20036,0,0,0,0,0,0,0,0,0,0
20037,0,0,0,0,0,0,0,0,0,0
20038,37,37,37,37,37,37,37,37,37,37
20039,20,20,20,20,20,20,20,20,20,20
20040,0,40,0,0,0,20,0,0,0,13
20041,0,0,0,0,0,0,0,0,0,0
20042,0,0,0,0,0,0,0,0,0,0
20043,28,28,28,28,28,28,28,28,28,28
20044,22,13,13,13,13,13,13,13,13,13
20045,30,30,30,30,30,30,30,30,30,30
20046,0,0,0,0,0,0,0,0,0,0
20047,0,0,0,0,0,0,0,0,0,0
20048,0,0,0,0,0,0,8,0,0,0
20049,0,0,0,0,0,0,0,0,0,0
20052,0,0,0,0,0,0,0,0,0,0
20053,16,16,16,16,16,16,16,16,16,16
20054,14,14,14,14,14,14,14,14,14,14
20055,17,17,17,17,17,17,17,17,17,17
20056,0,0,0,0,0,0,0,0,0,0
20057,0,0,0,0,0,0,0,0,0,0
20058,0,0,0,0,0,0,0,0,0,0
20059,19,19,19,19,19,19,19,19,19,19
20060,0,0,0,0,0,0,0,0,0,0
20061,0,0,0,0,0,0,0,0,0,0
20062,0,0,0,0,0,0,0,0,0,0
20063,0,0,0,0,0,0,0,0,0,0
20064,0,0,36,0,0,0,0,0,15,0
20065,0,0,0,0,0,0,0,0,0,0
20066,0,0,0,0,0,0,0,0,0,0
20067,0,0,0,0,0,0,0,0,0,0
20068,0,0,0,0,0,0,0,0,0,0
20069,0,0,0,0,0,0,0,0,0,0
20070,0,0,0,0,0,0,0,0,0,0
20071,20,20,20,20,20,20,20,20,20,20
20072,0,0,0,0,0,0,0,0,0,0
20073,0,0,0,0,0,0,0,0,0,0
20074,18,18,18,18,18,18,18,18,18,18
20075,0,0,0,0,0,0,0,0,0,0
20076,0,0,0,0,0,0,0,0,0,0
20077,0,0,0,10,0,0,0,0,0,0
40001,18,13,29,14,14,20,23,19,6,23
40002,29,29,29,29,29,29,29,29,29,29
40003,19,19,19,19,27,19,19,24,19,31
40004,18,18,18,18,18,18,18,20,23,19
40005,0,20,0,7,17,24,23,21,20,22
40006,22,22,22,22,22,22,22,22,22,22
40008,0,0,0,0,0,0,0,0,0,0
40009,0,0,0,0,0,0,0,0,0,0
40010,0,0,0,7,0,0,0,16,22,0
40011,0,0,0,0,0,17,3,0,0,0
40012,0,0,0,0,0,0,0,0,0,0
40013,0,0,0,0,0,0,0,0,0,0
40015,0,0,0,0,0,0,19,0,22,0
40016,13,11,40,19,16,20,19,9,15,7
40017,0,0,0,0,0,0,0,0,0,0
40018,0,0,0,0,0,0,0,0,0,0
40019,11,0,0,0,0,0,12,16,6,0
40020,7,0,0,0,0,0,14,9,0,0
40021,0,0,0,0,0,0,0,0,0,0
40022,15,15,15,15,15,15,15,15,15,15
40023,16,17,24,0,0,10,0,0,0,0
40024,0,0,0,5,0,0,0,0,0,17
40025,0,15,0,19,7,0,31,14,0,0
40026,0,0,0,0,0,36,0,0,0,0
40027,0,0,0,0,34,0,0,0,0,0
40028,23,0,0,0,0,0,0,0,0,0
40029,10,10,10,10,10,10,10,10,10,10
40030,10,10,10,10,10,10,10,10,10,10
40031,20,20,20,20,20,20,20,20,20,20
40032,21,32,21,21,21,21,21,21,21,21
40033,0,0,0,14,0,0,0,0,0,0
40034,0,0,0,0,0,0,0,0,0,0
40035,16,16,16,16,16,16,16,16,16,19
40036,19,0,13,0,9,14,0,6,0,0
40037,21,21,21,21,21,21,21,21,21,21
40038,0,0,13,19,0,15,0,5,0,0
40039,0,0,8,0,0,0,0,9,0,0
40040,0,9,0,12,3,21,12,0,0,0
40041,0,0,0,0,0,0,0,22,0,0
40042,23,23,23,23,23,23,24,23,23,27
40043,0,24,0,0,0,0,0,0,0,11
40044,0,0,0,0,0,0,0,20,0,0
40045,0,0,15,14,4,0,0,0,0,0
40046,44,22,12,17,12,16,27,10,6,0
40047,0,0,0,0,0,0,0,0,0,0
40048,19,0,0,1,0,0,0,16,0,13
40049,0,0,0,0,0,0,0,0,0,0
40050,0,0,10,3,11,12,23,8,24,16
40051,0,31,0,0,12,8,0,0,0,0
40052,0,0,0,0,0,0,0,0,0,0
40054,0,0,18,0,0,0,0,26,0,0
40055,0,19,0,0,0,0,0,0,0,0
40056,2,0,15,7,30,12,7,10,6,5
40057,8,0,0,20,0,0,16,8,19,6
40058,9,22,21,0,12,0,0,0,0,0
40060,23,16,0,0,24,0,8,0,0,20
40061,0,0,0,0,0,0,0,0,0,0
40062,41,41,41,41,41,41,41,41,41,41
40063,0,0,0,0,0,0,0,0,0,0
40064,0,0,0,0,0,0,0,0,0,0
40066,2,15,0,24,0,3,0,5,4,0
40067,23,23,23,24,23,23,23,23,28,23
40068,10,0,11,30,0,0,0,24,11,9
40069,0,11,0,0,0,0,0,0,25,21
40070,8,0,0,0,0,0,6,0,0,0
40071,13,6,19,25,12,25,19,9,7,26
40073,17,10,7,13,18,15,28,20,30,22
40074,0,29,17,0,0,0,0,34,0,0
40075,0,0,0,0,0,0,0,0,0,0
40076,0,0,0,0,0,0,0,0,0,0
40077,20,38,20,9,16,0,8,12,0,22
40078,0,0,0,13,0,0,0,0,0,0
40080,0,15,15,13,31,0,20,8,18,27
40081,0,0,0,17,14,0,12,10,28,0
40082,0,0,0,0,0,0,11,0,0,0
40083,6,0,17,0,0,23,0,0,0,0
40084,38,28,16,13,10,0,0,0,0,0
40085,31,0,0,0,23,0,20,15,0,19
40086,0,0,0,0,0,0,0,0,6,0
40087,17,0,0,9,9,34,0,15,4,0
40088,0,0,0,0,0,0,0,0,0,0
40089,17,14,20,17,13,24,15,10,8,21
40090,19,19,19,19,19,19,19,19,19,19
40091,13,0,0,0,0,0,0,0,0,0
40092,26,26,26,26,26,26,26,26,26,26
40093,0,23,0,0,0,26,19,43,21,0
40094,5,5,5,5,5,5,5,5,5,5
40095,0,17,0,0,12,0,0,0,0,0
40096,0,0,7,0,0,23,0,0,0,0
40097,0,20,0,0,0,0,29,0,0,16
40098,14,24,0,0,0,0,12,0,0,12
40099,10,0,11,0,0,6,0,0,15,0
40100,0,0,0,0,16,0,0,0,0,0
40101,29,8,17,4,0,13,15,21,5,18
40102,0,0,0,0,12,0,0,0,0,0
40103,0,0,9,0,11,0,0,0,0,0
40104,42,0,30,17,0,30,5,13,16,15
40105,0,0,0,0,0,0,0,16,0,0
40106,15,15,15,15,15,15,15,16,15,15
40107,0,0,0,0,0,16,11,0,0,0
40108,0,0,0,0,33,0,0,0,0,0
40109,21,0,21,0,32,0,0,8,14,0
40110,0,0,0,0,0,0,0,0,0,0
40111,0,14,22,0,7,0,8,0,0,6
40112,0,20,0,0,17,22,16,0,0,8
40113,0,0,0,15,15,0,0,15,0,0
40114,0,17,0,0,37,0,0,0,0,0
40115,20,0,0,0,0,0,0,0,13,0
40116,0,0,10,0,0,0,0,0,0,22
40117,0,0,0,0,9,0,0,0,0,22
40118,0,0,0,0,0,10,0,0,0,0
40119,24,0,0,0,0,24,0,9,0,0
40120,11,0,16,30,25,0,30,31,7,0
40121,0,0,10,0,0,18,0,0,13,8
40122,0,0,0,31,22,4,12,15,15,0
40123,21,0,30,0,35,0,0,0,24,29
40124,0,0,0,0,0,0,32,0,0,19
40125,0,0,0,0,0,0,0,13,0,13
40126,0,0,0,0,0,0,17,0,0,9
40127,0,0,0,0,0,0,0,0,0,0
40128,0,0,18,0,0,0,0,0,6,9
40129,16,24,0,4,0,12,0,13,25,14
40130,0,8,0,0,22,0,0,0,0,0
40131,11,11,11,11,11,11,11,11,11,11
40132,0,12,0,0,28,5,10,12,0,0
40133,0,0,0,0,0,0,0,0,0,0
40134,0,0,0,0,0,0,0,0,0,0
40135,0,0,0,0,0,0,0,0,0,0
40136,18,18,18,18,18,18,18,18,18,18
40137,16,16,16,16,16,16,16,16,16,16
40138,0,0,0,0,0,0,0,0,0,0
40139,0,0,0,0,0,0,7,0,0,0
40140,10,12,0,17,23,42,9,25,16,24
40141,18,28,28,22,20,9,28,5,25,10
40142,37,37,37,37,37,37,37,37,37,37
40143,0,0,0,0,0,0,0,0,0,0
40144,0,0,0,0,0,0,0,0,0,4
40145,0,0,0,0,0,0,0,17,0,25
40146,21,11,19,17,20,22,4,16,15,19
40147,25,25,25,25,25,25,25,25,25,25
40148,0,0,0,0,0,0,0,0,0,0
40149,34,34,34,34,34,34,34,34,34,34
40150,0,0,0,0,0,0,21,0,0,0
40151,16,0,0,0,0,14,0,0,0,0
40152,32,28,14,0,14,21,15,30,10,16
40153,0,0,0,0,0,0,0,0,0,0
40154,0,0,0,0,0,2,6,11,7,0
40155,3,3,3,3,3,3,3,3,3,3
40156,38,0,0,0,39,15,19,0,0,24
40157,0,0,0,0,0,21,8,24,0,0
40158,0,0,18,0,0,0,0,11,11,0
40159,0,11,0,0,0,0,21,0,0,0
40160,0,0,0,19,0,0,0,0,0,0
40161,0,0,0,31,0,0,13,0,0,0
40162,19,19,19,19,19,24,19,19,19,19
40163,0,9,16,0,12,0,0,0,18,28
40164,11,8,17,17,19,26,11,10,30,6
40165,0,0,0,0,0,0,0,0,0,0
40166,21,13,23,0,13,0,0,21,0,0
40167,0,0,0,13,0,0,0,0,0,0
40168,0,0,0,14,0,0,0,0,0,0
40169,4,0,18,20,18,16,0,17,4,0
40170,18,18,12,0,0,22,18,0,0,0
40171,0,15,15,30,0,0,15,30,12,0
40172,0,0,0,0,0,0,0,0,0,0
40173,22,22,22,22,22,22,22,22,22,22
40174,18,13,4,28,25,9,11,14,27,26
40175,0,0,0,0,0,0,0,0,0,0
40176,0,0,10,4,0,12,0,18,11,14
40178,0,9,0,11,0,0,0,0,0,0
40179,0,24,0,0,12,0,0,0,0,0
40180,32,32,32,32,32,32,32,32,32,32
40181,0,0,0,0,0,0,0,0,0,0
40182,7,14,23,2,17,11,13,34,33,8
40183,0,0,0,0,0,0,0,0,0,0
40185,0,0,0,0,0,0,0,0,0,0
40186,0,25,0,0,0,0,18,0,0,0
40187,0,21,0,0,0,14,13,33,0,0
40188,32,24,26,26,24,29,24,24,24,24
40189,0,0,0,0,10,0,0,22,0,0
40190,0,0,0,0,20,0,21,0,0,10
40191,17,22,33,24,31,12,23,20,33,4
40192,0,0,0,0,0,0,0,0,18,0
40193,14,0,0,26,0,0,33,0,27,13
40194,31,31,31,31,31,31,31,31,31,31
40195,0,19,12,28,7,7,0,27,14,15
40196,14,17,0,0,10,0,28,16,0,22
40197,0,0,0,0,0,0,0,0,0,0
40198,0,3,0,0,0,0,0,0,17,0
40199,0,14,0,12,21,0,0,0,45,0
40200,14,0,23,13,24,13,8,10,15,13
40201,10,0,0,0,0,0,0,0,0,11
40202,0,0,21,3,0,0,0,0,0,0
40203,0,0,0,0,0,8,0,0,0,0
40204,11,6,26,30,0,24,0,20,12,0
40205,12,15,15,13,11,11,7,15,12,6
40206,4,4,4,4,4,4,4,4,4,4
40207,0,0,0,0,0,0,0,0,0,0
40208,0,0,21,0,0,0,0,8,7,0
40209,25,25,25,25,25,25,25,25,25,25
40210,0,0,0,0,0,0,0,0,0,0
40211,0,0,0,0,0,0,0,0,0,0
40212,0,28,0,0,0,0,0,0,0,0
40213,0,0,0,0,0,0,0,0,0,0
40214,0,0,0,0,0,0,0,0,0,0
40215,0,0,0,0,0,0,0,0,0,0
40216,0,0,0,0,0,0,0,0,0,0
40217,0,0,0,0,0,0,0,0,0,0
40218,0,0,0,0,25,0,0,33,7,0
40219,0,10,10,0,25,0,0,0,0,0
40220,0,0,0,20,15,8,0,0,22,0
40221,0,8,18,23,0,19,0,18,0,0
40222,40,16,15,0,21,19,0,0,0,0
40223,17,17,17,17,17,17,17,17,17,17
