ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10607,0,0,0,0,0,0,0,0,0,0
10608,0,0,14,0,0,0,0,0,18,0
10609,0,0,0,0,0,0,0,0,0,0
10610,0,0,0,0,0,31,0,0,0,0
10612,0,0,16,10,24,0,0,0,2,0
10613,0,0,0,31,35,30,0,0,0,18
10614,29,0,0,0,12,0,0,0,0,13
10615,0,0,0,0,0,0,0,0,0,0
10616,0,0,0,0,0,0,0,0,0,0
10617,10,10,10,10,10,10,10,10,10,10
10618,0,0,0,0,0,0,0,0,0,0
10619,6,12,0,0,0,28,20,0,0,25
10620,0,12,31,16,0,0,10,0,0,0
10621,24,24,24,24,24,24,24,24,24,24
10622,0,0,0,0,0,0,0,0,0,0
10623,18,0,12,23,28,0,35,0,0,9
10624,0,0,0,0,0,0,0,0,0,0
10625,26,26,26,26,26,26,26,26,26,26
10626,0,0,12,0,0,0,0,0,0,0
10627,0,20,0,0,28,0,0,25,0,0
10628,0,0,0,0,0,0,0,0,0,0
10629,0,0,0,0,0,0,0,0,0,0
10630,0,0,0,2,0,33,0,0,0,22
10631,0,0,0,0,0,0,0,0,0,0
10632,5,5,5,5,5,5,5,5,5,5
10633,17,17,17,17,17,17,17,17,17,17
10634,12,9,12,0,31,11,20,0,26,5
10635,0,0,0,0,0,0,0,0,0,0
10636,6,6,6,6,6,6,15,6,6,6
10637,0,0,26,0,0,23,0,0,0,0
10638,24,24,24,24,24,24,24,24,24,24
10639,0,0,0,0,0,0,0,0,0,0
10640,0,0,0,0,0,0,0,0,0,0
10641,8,9,5,11,12,0,20,15,0,16
10642,0,0,0,0,0,0,0,0,0,0
10643,0,0,0,0,0,0,0,0,0,0
10644,0,0,0,9,0,0,0,26,23,0
10645,0,0,0,0,0,0,0,0,0,0
10646,0,0,0,0,0,3,0,0,0,0
10647,9,1,4,20,24,3,14,16,16,8
10648,0,0,0,8,0,0,0,0,0,0
10649,0,0,0,0,0,27,0,0,0,0
10650,0,0,0,0,0,0,0,0,0,0
10651,13,13,13,13,13,13,13,13,13,13
10652,17,0,0,0,0,0,0,0,0,0
10653,0,0,0,0,0,0,0,0,0,0
10654,0,0,0,0,0,0,0,0,0,0
10655,0,0,0,0,0,0,0,0,0,0
10656,0,4,5,0,0,4,0,15,0,0
10657,0,12,22,0,17,10,25,20,0,9
10658,0,0,16,11,0,12,0,0,0,0
10659,0,0,0,0,0,19,0,0,0,0
10660,26,0,26,0,0,0,0,0,25,0
10661,0,0,0,0,0,0,0,0,0,0
10662,0,0,0,0,0,0,0,0,0,0
10663,0,0,0,0,0,0,0,0,0,0
10664,0,0,0,0,0,0,0,0,0,0
10665,0,0,0,0,0,0,0,0,0,0
10666,0,0,0,0,0,0,0,0,0,15
10667,0,0,0,0,0,0,0,0,0,0
10668,23,23,23,23,23,23,23,23,23,23
10669,0,0,0,0,0,0,0,0,0,0
10670,0,0,0,0,0,0,0,0,0,0
10671,0,0,0,0,0,0,0,0,0,0
10672,6,0,0,8,9,21,0,4,0,0
10673,0,0,0,0,0,0,0,18,0,19
10674,17,17,17,17,17,17,17,17,17,17
10675,0,0,18,0,2,0,21,0,0,18
10676,0,12,0,0,0,0,25,23,0,0
10677,4,0,0,0,0,0,17,0,0,0
10678,0,0,0,0,0,0,0,0,0,0
10679,0,0,0,0,0,0,0,0,0,0
10680,0,0,0,0,0,0,0,0,0,0
10681,13,11,0,0,0,0,0,0,0,0
10682,16,16,16,16,16,16,16,16,16,16
10683,3,3,3,3,3,3,3,3,3,3
10684,0,0,0,0,0,0,0,0,9,0
10685,0,0,0,28,0,0,0,0,0,19
10686,13,13,13,13,13,13,13,13,13,13
10688,0,0,0,0,0,21,0,0,0,0
10689,0,0,0,0,0,0,0,0,0,0
10690,9,9,9,9,9,9,9,9,9,9
10691,0,0,0,0,0,0,0,0,0,0
10692,19,19,19,19,19,19,19,19,19,19
10693,0,0,0,0,0,11,0,0,0,0
10694,0,16,0,0,0,0,0,0,0,0
10695,0,0,0,0,0,0,0,0,0,0
10696,0,0,0,0,0,0,0,0,0,0
10697,0,0,0,0,0,0,0,17,0,0
10698,15,15,15,15,15,15,15,15,15,15
10699,0,0,19,0,0,0,0,0,0,12
10700,14,14,14,14,14,14,14,14,14,14
10701,29,29,29,29,29,29,29,29,29,29
10702,4,4,4,4,4,4,4,4,4,4
10703,24,24,24,24,24,24,24,24,24,24
10704,13,13,13,13,13,13,13,13,13,13
10705,0,3,19,0,15,24,0,0,17,19
10706,17,1,0,0,0,14,0,3,0,19
10707,0,0,0,0,0,0,0,0,0,0
10708,0,0,0,0,0,0,0,0,0,0
10709,0,0,0,0,0,0,0,0,0,0
10710,0,0,0,0,0,0,0,0,0,0
10711,23,23,23,23,23,23,23,23,23,23
10712,0,0,0,0,11,16,0,0,20,0
10713,0,0,0,0,15,20,14,15,0,0
10714,0,0,0,0,0,0,0,0,0,0
10715,0,0,0,0,0,0,0,0,0,0
10716,14,14,14,14,14,14,14,14,14,14
10717,0,0,0,0,0,0,0,0,0,0
10718,0,0,0,0,5,0,22,0,24,0
10719,13,13,13,13,13,13,13,13,13,13
10720,0,0,0,0,0,0,0,0,0,0
10721,0,0,0,0,0,0,0,0,0,0
10722,0,20,0,21,0,0,12,0,11,0
10723,0,0,0,0,0,0,0,0,0,0
10724,0,0,0,0,0,0,0,0,0,0
10725,25,25,25,25,25,25,25,25,25,25
10726,0,0,2,32,0,0,0,0,0,0
10727,26,20,0,0,40,12,0,15,7,0
10728,0,0,0,0,0,0,0,0,0,0
10729,14,9,5,13,14,9,23,21,25,17
10730,28,0,0,0,0,0,0,0,0,10
10731,39,39,39,39,39,39,39,39,39,39
10732,10,12,10,10,10,34,10,15,10,10
10733,0,17,0,10,29,46,18,27,24,16
10734,0,26,0,0,18,11,10,39,17,0
10735,0,0,0,0,0,0,0,0,0,0
10736,0,0,0,0,0,0,0,6,0,0
10737,0,0,0,0,0,0,0,0,0,0
10738,0,0,0,0,0,0,23,0,0,0
10739,0,0,0,0,0,0,0,0,0,0
10740,0,0,0,0,0,0,0,0,0,24
10741,0,22,9,0,23,0,0,22,0,0
10742,1,1,1,1,1,1,1,1,1,1
10743,10,13,0,0,21,0,8,0,28,5
10744,20,20,20,20,20,20,20,20,20,20
10745,0,30,0,0,0,0,0,0,0,0
10746,0,0,0,0,0,0,0,0,0,0
10747,0,0,0,0,0,0,0,0,0,0
10748,0,0,0,0,0,0,0,0,0,0
10749,40,12,0,0,0,0,0,20,35,14
10750,0,0,0,0,0,0,0,0,0,0
10751,0,0,0,0,0,0,0,0,0,18
10752,0,0,0,0,0,0,0,0,0,0
10753,19,19,19,19,19,19,19,19,19,19
10754,11,11,11,11,11,11,11,11,11,11
10755,0,0,0,0,0,0,0,0,0,0
10756,0,0,0,0,18,0,0,0,38,0
10757,0,0,0,0,0,0,0,0,0,0
10758,0,0,0,0,0,0,0,0,0,0
10759,0,0,0,0,0,0,0,0,0,0
10760,0,0,0,0,9,0,0,0,0,0
10761,0,0,0,0,0,0,0,0,0,0
10762,0,0,0,0,0,0,0,0,0,0
10763,18,18,18,18,18,18,18,18,18,18
10764,14,14,14,14,14,14,18,14,14,14
10765,0,0,0,0,0,0,0,0,0,0
10766,16,16,16,16,16,16,16,16,16,16
10767,0,0,15,0,0,0,0,0,5,0
10768,0,18,0,12,14,0,8,18,8,0
10769,2,0,0,0,0,0,0,24,11,0
10770,0,0,0,0,0,0,0,0,0,0
10771,0,0,0,0,0,0,0,0,0,0
10772,0,0,0,0,0,0,0,0,0,0
10773,0,0,0,0,0,0,0,0,0,0
10774,0,0,0,0,10,0,0,0,29,0
10775,0,0,0,0,0,0,0,0,0,0
10776,0,0,0,0,0,0,0,0,0,0
10777,0,0,0,0,0,0,0,0,0,0
10778,0,0,0,0,0,0,0,0,0,0
10779,0,0,0,0,0,0,0,0,0,23
10780,0,0,0,0,0,0,0,0,0,0
10781,0,0,0,0,0,0,0,0,0,0
10782,0,0,0,0,0,0,0,0,0,0
10783,0,0,0,0,0,0,0,0,0,0
10784,0,0,13,0,0,0,0,0,0,0
10785,22,22,22,22,22,22,22,22,22,22
10786,0,0,0,28,0,0,0,0,10,0
10787,0,9,0,0,0,0,0,0,0,0
10788,0,0,0,0,0,0,0,0,0,0
10789,0,0,0,10,22,0,19,0,0,0
10790,0,0,0,0,0,0,0,0,0,0
10791,14,14,14,14,14,14,14,14,14,14
10792,7,36,7,5,8,0,6,0,12,20
10793,0,0,0,0,0,0,0,0,0,0
10794,0,8,0,0,0,0,0,0,0,0
10795,0,0,0,0,0,0,0,0,6,0
10796,0,22,0,25,0,0,22,0,3,0
10797,0,0,0,0,0,0,0,0,0,0
10798,0,0,0,0,0,0,0,0,0,0
10799,0,0,0,0,0,0,0,0,0,0
10800,0,0,0,6,0,0,0,0,0,0
10801,17,17,17,17,21,17,17,17,18,17
10802,17,12,19,13,26,13,7,16,14,15
10803,7,0,0,0,15,0,0,0,0,0
10804,0,15,21,9,15,4,10,21,8,16
10805,8,9,0,0,0,0,0,17,12,10
10806,0,0,0,0,0,0,0,0,14,0
10807,0,19,0,0,0,15,0,0,0,0
10808,14,4,0,0,0,0,0,0,0,0
10809,16,0,10,18,0,8,0,3,11,6
10810,3,3,3,3,3,3,3,3,3,3
10811,0,0,0,0,0,0,0,0,0,0
10812,0,0,0,0,0,0,0,0,0,0
10813,0,0,0,0,0,0,0,0,0,0
10814,0,20,12,0,8,0,0,6,0,0
10815,0,0,0,0,0,0,0,0,0,0
10816,0,0,0,0,0,0,18,0,38,0
10817,15,18,12,20,20,16,20,18,14,24
10818,0,14,0,0,0,0,0,0,0,25
10819,0,0,0,0,0,0,0,0,0,0
10820,0,0,0,0,0,0,0,0,0,0
10821,0,0,0,0,0,0,18,0,0,0
10822,19,13,16,9,0,5,0,7,0,10
10823,0,0,0,0,0,0,0,0,0,0
10824,0,0,0,0,0,0,0,0,0,0
10825,0,0,0,0,0,0,16,0,0,0
10826,0,0,0,0,0,8,0,10,0,0
10827,0,0,0,0,0,0,0,0,0,0
10828,0,0,0,0,0,0,0,0,29,0
10829,0,0,0,0,0,0,0,0,0,0
10830,0,0,0,6,0,0,0,14,14,0
10831,7,7,7,7,7,7,7,7,7,7
10832,6,6,6,6,6,6,6,6,6,6
10833,0,0,0,26,17,14,0,0,0,0
10834,0,0,0,0,0,0,0,0,0,0
10835,0,0,0,0,0,0,0,7,0,0
10836,0,0,0,0,0,0,0,0,17,0
10837,0,0,0,0,0,0,0,0,11,0
10838,0,13,2,0,14,7,12,5,2,4
10839,0,0,11,0,0,0,0,0,0,0
10840,0,0,0,0,0,0,0,0,0,0
10841,0,0,0,0,0,0,0,0,0,0
10842,0,0,0,0,0,0,0,0,0,0
10843,0,0,0,14,0,0,0,0,0,0
10844,0,0,0,0,6,0,22,0,0,0
10845,0,0,0,0,0,0,0,0,0,0
10846,18,0,0,11,0,15,0,0,0,0
10847,0,0,0,0,0,0,0,0,0,0
10848,0,0,0,0,0,0,0,0,0,0
10849,0,0,0,0,0,0,0,0,0,5
10850,0,0,0,0,4,0,0,0,0,0
10851,28,0,0,0,0,0,0,0,0,0
10852,8,8,8,8,8,8,8,8,8,8
10853,0,0,0,0,0,0,0,0,0,0
10854,6,13,28,18,7,0,7,11,22,20
10855,12,0,18,9,0,0,0,22,0,0
10856,10,0,0,0,0,0,0,0,0,0
10857,0,0,0,0,0,0,0,0,0,0
10858,40,40,40,40,40,40,40,40,40,40
10859,20,0,11,0,17,0,9,0,0,0
10860,0,0,0,0,0,0,0,0,0,0
10861,0,0,0,0,0,0,0,0,0,0
10862,0,0,0,0,12,0,0,0,0,0
10863,0,0,0,0,0,11,0,0,0,0
10864,0,25,0,0,0,0,0,0,0,0
10865,0,0,0,0,0,0,0,20,14,0
10866,0,0,0,0,0,0,0,0,0,0
10867,0,11,0,0,0,0,0,28,0,0
10868,11,0,0,0,24,4,21,0,0,0
10869,0,15,9,19,0,0,0,0,19,0
10870,16,14,0,0,0,0,0,0,0,0
10871,24,0,30,8,11,19,11,25,0,0
10872,0,0,0,0,0,0,0,0,0,0
10873,0,0,0,0,0,0,0,0,0,0
10874,0,11,0,0,0,38,0,0,0,0
10875,20,16,12,13,0,10,19,19,19,0
10876,0,0,8,11,13,33,7,19,0,18
10877,0,0,0,0,0,0,0,0,0,0
10878,2,0,0,0,9,0,13,0,0,9
10879,0,0,0,0,0,0,0,0,0,0
10880,0,0,0,0,0,0,0,12,0,0
10881,0,0,16,20,22,0,18,14,10,0
10882,16,15,13,7,0,0,0,13,28,0
10883,0,0,0,0,0,0,0,24,0,0
10884,0,0,0,12,0,0,0,0,21,0
10885,0,0,0,0,0,0,0,0,0,0
10886,0,0,0,0,4,0,0,17,0,0
10887,25,25,25,25,25,25,25,25,25,25
10888,0,0,0,0,17,0,39,0,11,0
10889,0,0,0,0,0,0,0,2,0,0
10890,0,0,0,0,0,0,0,9,0,0
10891,20,20,20,20,20,20,20,20,20,20
10892,20,22,0,2,14,19,0,16,0,20
10893,0,0,9,0,0,0,0,0,0,0
20001,18,0,0,8,0,0,17,0,14,0
20002,10,10,10,10,10,10,10,10,10,10
20003,0,0,0,0,0,0,0,0,0,0
20004,0,0,0,0,0,0,0,0,0,0
20005,0,0,0,15,0,0,0,0,0,0
20006,0,0,0,5,0,20,0,0,0,0
20007,0,16,28,0,10,0,0,24,0,13
20008,0,0,0,18,0,0,0,0,0,0
20009,0,0,0,0,0,0,0,0,0,0
20010,0,0,0,0,0,0,0,0,0,0
20011,0,0,0,0,0,0,0,0,0,0
20013,12,7,7,7,7,7,7,7,8,7
20014,26,39,25,0,23,11,9,8,11,13
20015,0,0,0,0,0,0,0,0,0,0
20016,0,0,0,0,0,0,0,0,0,0
20017,22,22,22,22,22,22,22,22,22,22
20018,0,0,0,0,0,0,0,0,0,0
20019,0,0,0,0,0,0,0,0,0,0
20020,0,0,0,0,0,0,0,0,0,0
20021,0,0,0,0,0,0,0,0,0,0
20022,0,0,0,0,0,0,0,0,0,0
20023,0,4,0,15,0,0,0,0,0,0
20024,22,22,15,2,2,40,21,17,9,13
20025,18,18,18,18,18,18,18,18,18,18
20026,8,8,8,8,8,8,8,8,8,8
20027,7,7,7,7,7,7,7,7,7,7
20028,0,0,0,0,0,0,0,0,0,0
20029,3,3,3,3,3,3,3,3,3,3
20030,0,0,0,0,0,0,0,0,0,0
20031,15,14,13,0,9,19,14,27,9,20
20032,0,0,0,0,0,0,0,0,0,0
20033,0,0,0,0,0,0,0,0,0,0
20034,0,0,0,0,0,0,0,0,0,0
20035,17,17,17,17,17,17,17,17,17,17
20036,0,0,0,0,0,0,0,0,0,0
20037,0,0,0,0,0,0,0,0,0,0
20038,18,18,18,18,18,18,18,18,18,18
20039,0,0,0,0,0,0,0,0,0,0
20040,0,0,0,0,0,0,0,0,0,0
20041,0,0,0,14,0,0,0,0,0,0
20042,0,0,0,0,0,0,0,0,0,0
20043,0,0,0,0,0,0,0,0,0,0
20044,0,0,0,0,0,0,0,0,0,0
20045,0,0,0,0,0,0,0,0,0,0
20046,0,0,0,0,0,0,0,0,0,0
20047,8,8,8,8,8,8,8,8,8,8
20048,25,25,25,25,25,25,25,25,25,25
20049,0,0,0,0,0,0,0,0,0,0
20050,24,24,24,24,24,24,24,24,24,24
20051,0,0,0,0,0,0,0,0,0,0
20052,11,11,11,11,11,11,11,11,11,11
20054,0,0,0,0,0,0,0,0,0,0
20055,0,0,0,0,0,0,0,0,0,0
20056,0,0,0,0,0,0,0,0,0,0
20057,0,0,0,0,0,0,0,0,0,0
20058,0,0,0,0,0,0,0,0,0,0
20059,13,26,10,14,8,9,7,23,4,4
20061,15,15,15,15,15,15,15,15,15,15
20062,27,27,27,27,27,27,27,27,27,27
20063,22,22,22,22,22,22,22,22,22,22
40001,16,12,0,0,0,0,0,0,0,20
40002,21,21,21,21,21,21,21,21,21,21
40003,25,0,0,19,26,0,0,20,11,0
40004,11,11,11,11,11,11,11,11,11,11
40005,13,10,0,0,12,0,23,21,9,0
40006,0,0,0,0,0,0,0,0,0,0
40007,6,0,0,15,0,26,0,18,8,18
40008,0,0,0,0,0,0,0,0,0,0
40009,0,0,0,0,0,0,0,0,0,0
40010,0,0,0,0,0,0,0,0,18,0
40011,0,0,0,0,0,19,0,0,0,0
40012,30,30,30,30,30,30,30,30,30,30
40013,0,0,0,0,0,0,0,0,0,0
40014,0,0,0,0,0,0,0,0,0,0
40015,0,10,0,0,0,0,0,0,0,0
40017,0,0,0,21,0,14,21,10,14,10
40018,0,0,0,0,0,0,0,0,0,0
40019,0,0,0,9,0,0,15,0,9,27
40020,0,0,0,0,0,0,0,0,0,0
40021,29,15,0,28,0,23,0,0,6,0
40022,0,0,0,0,0,0,0,0,0,0
40023,18,0,0,0,0,21,16,12,8,0
40024,0,0,0,0,0,0,0,0,0,0
40025,0,0,12,0,0,0,0,0,0,0
40026,0,0,0,0,0,0,13,0,0,0
40027,0,0,0,0,0,0,0,0,0,0
40028,0,0,0,0,0,0,0,0,0,0
40029,0,0,0,0,0,0,0,0,0,0
40030,0,0,0,0,0,0,0,0,0,0
40031,25,25,25,25,25,25,25,25,25,25
40032,0,0,0,0,0,0,0,0,0,0
40033,21,20,20,20,20,20,20,20,20,20
40034,21,7,9,5,17,3,22,17,19,26
40035,24,24,24,24,24,24,24,24,24,24
40036,0,11,0,0,0,0,0,0,0,0
40037,23,23,23,23,23,23,23,23,23,25
40039,0,0,0,0,19,0,0,0,0,0
40040,22,30,16,22,34,14,45,18,18,22
40041,23,23,23,23,23,23,23,23,23,23
40042,0,15,9,0,0,25,0,0,0,18
40043,16,15,0,0,15,0,0,0,0,0
40044,0,0,0,0,0,0,0,0,0,0
40045,3,0,6,11,0,0,0,22,0,0
40046,11,11,26,11,10,24,22,12,19,12
40047,5,24,0,14,21,9,11,8,19,17
40048,0,0,0,0,0,0,0,0,0,0
40049,0,27,0,10,0,0,0,0,0,0
40050,0,0,0,13,0,0,0,0,0,0
40051,0,0,0,0,0,0,0,0,0,0
40052,11,0,3,17,0,0,0,0,19,18
40053,0,16,0,0,0,0,15,0,0,0
40054,23,13,21,4,13,18,15,22,30,8
40055,0,0,0,25,5,23,28,23,8,0
40056,10,0,0,0,25,0,0,0,0,14
40057,0,0,0,0,0,0,0,0,0,0
40058,0,0,0,0,0,0,0,0,16,0
40059,0,0,0,0,0,0,0,0,0,0
40060,0,0,0,0,0,0,0,0,0,0
40061,0,0,11,0,28,0,0,0,0,14
40062,16,16,16,16,16,16,16,16,16,16
40063,25,25,25,25,25,25,25,25,25,25
40064,0,26,16,21,0,6,21,0,24,3
40065,0,0,9,0,0,0,0,0,0,0
40066,0,0,0,0,0,0,0,0,0,0
40067,6,0,5,0,0,6,0,0,0,0
40068,21,0,0,0,0,14,0,0,0,0
40069,0,0,0,0,0,0,25,16,0,0
40071,0,0,0,0,0,0,0,0,0,12
40072,0,0,0,0,0,0,0,0,0,0
40073,10,38,0,0,0,0,0,0,0,0
40074,0,0,0,0,0,0,0,0,0,0
40075,0,17,17,9,0,20,7,8,32,7
40076,0,0,0,0,0,0,0,0,0,0
40077,0,0,0,0,0,0,0,0,0,0
40078,28,18,26,11,39,9,11,5,12,41
40079,0,0,0,0,0,0,0,0,10,0
40080,17,22,24,5,25,0,28,0,33,0
40081,0,0,0,0,0,15,28,0,10,0
40082,10,0,0,12,0,29,17,23,0,0
40083,17,0,0,26,0,20,22,0,0,0
40084,18,20,18,11,10,21,25,18,7,14
40085,9,9,9,9,9,9,9,9,9,9
40086,5,18,0,0,0,0,0,0,0,29
40087,17,17,17,17,17,17,17,17,17,17
40089,0,0,0,0,0,11,11,0,0,0
40090,0,0,0,0,0,0,0,0,0,0
40091,14,13,13,13,13,13,13,13,13,13
40092,0,0,0,0,0,0,0,18,0,7
40093,22,0,0,0,0,26,0,16,0,33
40094,0,0,0,0,0,0,0,0,0,0
40095,12,12,0,29,22,9,21,24,0,17
40096,6,0,0,0,0,0,0,0,0,0
40097,0,0,0,0,13,0,0,0,0,18
40098,25,0,19,19,0,26,16,11,0,0
40099,15,20,0,9,0,8,0,0,25,0
40100,0,0,0,0,0,0,0,0,0,0
40101,0,0,0,0,0,0,0,0,0,23
40102,7,7,8,35,10,15,7,16,32,7
40103,15,0,11,0,0,0,9,2,0,11
40104,0,19,9,0,12,0,0,0,0,0
40105,0,0,0,0,0,0,0,0,0,0
40106,24,15,17,12,16,9,13,17,30,10
40107,0,0,19,0,0,0,18,0,0,0
40108,10,12,20,15,12,12,21,26,20,11
40109,0,0,0,0,0,0,0,0,18,0
40110,0,0,1,13,0,0,30,10,21,0
40111,0,0,0,15,0,0,0,0,0,0
40112,14,14,14,14,14,14,14,14,14,14
40113,0,0,0,0,0,0,0,0,0,0
40114,8,0,13,0,23,11,0,15,13,10
40115,0,0,0,0,0,0,0,0,0,0
40116,11,25,0,10,18,27,0,0,0,6
40117,0,0,0,0,0,0,0,0,0,0
40118,0,0,0,0,0,0,0,0,0,0
40119,0,0,0,0,0,0,0,0,0,0
40120,4,20,13,16,0,6,9,0,11,13
40121,0,0,25,24,13,0,25,0,0,19
40122,0,0,0,0,0,0,0,0,0,0
40124,0,0,0,0,0,0,0,0,0,0
40126,0,0,0,0,0,0,0,0,0,0
40127,11,11,11,11,11,11,11,11,11,11
40128,0,8,0,0,0,0,0,0,0,0
40129,0,0,0,0,0,0,0,0,12,19
40130,0,0,0,0,0,0,0,0,0,0
40131,0,0,0,0,0,0,0,0,0,0
40132,14,7,34,16,16,9,20,42,18,26
40133,0,0,10,0,6,0,0,0,0,0
40134,5,0,0,11,0,16,0,0,0,10
40135,0,0,0,0,0,0,0,0,0,0
40136,0,0,0,0,0,0,0,0,0,0
40137,8,8,8,8,8,8,8,8,8,8
40138,0,9,0,0,16,0,0,4,0,0
40139,0,0,0,0,0,0,0,0,0,0
40140,12,12,33,37,25,3,15,21,17,20
40141,17,17,17,17,17,17,17,17,17,17
40142,13,13,13,13,13,13,13,13,13,13
40143,0,0,0,0,0,0,0,0,0,0
40144,0,0,0,0,0,0,0,0,0,0
40145,0,0,0,0,0,0,0,0,0,0
40146,0,0,0,22,0,0,0,0,0,0
40147,18,18,29,18,18,33,18,18,18,18
40148,0,0,0,0,0,0,0,0,0,0
40149,15,15,15,15,15,15,15,15,15,15
40150,0,0,0,0,0,0,0,0,0,0
40151,11,13,23,26,18,15,15,31,15,30
40152,0,0,0,0,0,0,20,0,0,20
40153,0,0,0,0,0,0,0,0,0,0
40154,0,0,0,0,0,17,0,0,0,0
40155,11,0,0,0,0,0,0,0,0,0
40156,0,0,0,0,0,0,0,0,0,0
40157,0,0,0,0,0,0,0,0,0,0
40158,0,0,0,0,0,0,0,0,0,0
40159,0,0,0,0,0,22,0,0,0,0
40160,20,14,10,13,12,31,20,14,15,7
40161,0,0,0,0,0,0,0,0,0,0
40162,4,15,0,0,0,17,17,24,0,0
40163,17,0,0,14,0,0,0,0,0,9
40164,21,21,21,21,21,21,21,21,21,21
40165,19,19,19,19,19,19,19,19,19,19
40166,0,0,0,0,0,0,0,0,0,0
40167,11,32,5,12,50,3,5,14,5,24
40168,0,0,0,0,20,0,0,0,0,0
40169,24,22,26,27,21,32,22,16,15,32
40170,0,0,0,0,0,0,12,0,0,0
40171,0,0,0,0,0,0,0,0,0,0
40172,18,28,0,9,0,0,23,28,29,16
40173,14,15,14,21,10,17,13,10,21,16
40174,0,0,0,0,0,0,0,0,0,0
40175,0,0,0,0,0,0,0,0,0,0
40176,0,0,0,0,0,0,0,0,12,0
40177,0,0,15,5,31,23,9,26,27,5
40178,0,22,0,0,0,0,0,0,0,0
40179,19,0,0,23,0,0,8,0,0,0
40180,15,13,20,0,0,0,12,0,25,0
40182,9,0,0,8,18,0,0,10,24,0
40183,14,0,0,0,0,0,0,0,0,0
40184,43,43,43,43,43,43,43,43,43,43
40185,4,4,4,4,4,4,4,4,4,4
40186,0,0,9,0,25,23,0,0,0,0
40187,18,0,14,30,24,5,0,0,26,0
40188,0,23,25,23,17,19,26,24,19,0
40189,27,21,7,14,22,15,12,18,20,12
40190,0,0,0,0,0,0,0,10,0,16
40191,0,0,14,0,0,25,13,0,17,16
40192,20,0,0,0,0,0,11,0,22,0
40194,0,0,34,0,0,0,13,0,0,0
40195,0,16,0,0,25,0,13,0,0,16
40196,0,0,0,17,0,0,0,23,0,0
40197,13,0,0,27,0,0,0,0,0,0
40198,0,0,0,0,0,0,0,0,0,0
40199,0,0,0,0,0,0,0,0,0,0
40200,8,0,0,0,15,11,0,0,0,0
40201,0,13,0,0,0,7,0,0,0,0
40202,18,18,18,18,18,18,18,18,18,18
40203,7,0,24,4,6,0,0,0,13,10
40205,0,0,0,0,14,0,0,24,33,12
40207,20,20,20,20,20,20,20,20,20,20
40208,8,21,0,10,9,8,0,0,0,12
40209,20,20,20,20,20,20,20,20,20,20
40210,21,10,9,29,14,8,0,0,16,29
40211,3,3,3,3,3,3,3,10,3,3
40212,30,26,15,27,16,0,12,15,8,13
40213,0,0,0,0,0,0,0,12,18,0
40214,0,0,0,0,0,0,0,0,0,0
40215,21,21,21,21,21,21,21,21,21,21
40216,0,0,0,0,0,0,0,0,0,20
40217,0,0,0,0,0,0,0,0,0,0
40218,0,0,0,0,0,19,0,22,0,0
40219,36,21,20,15,15,25,15,15,35,15
40220,0,0,6,11,11,15,0,0,0,5
40221,12,0,0,27,27,12,0,20,14,19
40222,0,0,0,0,0,11,0,0,0,0
40223,0,0,12,0,0,0,0,0,0,0
40224,0,15,0,0,0,15,0,11,0,0
40225,0,0,0,0,0,0,0,0,0,0
40226,0,0,0,0,0,0,0,0,0,0
40227,0,0,0,0,0,0,0,0,0,0
40228,0,0,0,16,9,24,19,0,17,0
40229,0,0,0,0,0,0,22,0,0,0
40230,0,0,0,0,0,0,0,0,0,0
40231,19,0,27,0,16,23,0,30,0,0
40232,32,0,31,0,0,0,0,0,0,7
40233,0,0,0,17,17,0,0,30,0,0
40234,0,0,0,0,0,0,26,0,3,0
40235,0,0,0,0,0,0,0,0,0,0
40236,1,9,9,11,11,9,13,19,4,20
40237,3,0,0,19,10,0,19,0,0,0
40238,0,0,0,10,0,0,0,0,0,18
40239,0,11,0,0,0,0,0,0,12,0
40240,0,1,0,26,27,12,24,0,0,0
40241,0,0,0,0,0,0,0,0,0,0
40242,12,27,12,12,12,15,12,12,12,12
40243,17,16,5,13,11,19,11,16,24,4
40244,8,0,10,0,0,0,0,0,0,0
40245,0,0,0,0,0,0,0,0,0,0
40246,0,10,0,0,0,26,0,0,0,0
40247,0,12,21,2,0,22,0,13,0,32
40248,0,0,0,0,10,0,35,11,0,0
40249,0,0,0,0,0,0,0,0,0,0
40250,0,0,0,0,0,0,0,0,4,0
40251,20,12,13,11,15,10,6,16,16,0
40252,0,0,11,0,0,0,0,0,0,0
40253,0,0,0,0,0,0,0,0,0,0
40254,0,19,11,23,13,36,26,35,0,22
40255,22,22,22,22,22,22,22,22,22,22
40256,0,0,0,0,0,0,0,0,7,0
40257,0,26,19,0,0,28,0,0,23,0
40258,0,0,0,0,0,0,0,0,0,0
40259,0,0,0,0,0,0,0,14,9,0
40260,0,0,0,0,0,0,0,0,0,0
40261,0,0,0,0,0,28,0,0,15,0
40262,0,0,0,0,0,0,0,0,0,0
40263,0,0,0,0,7,0,0,22,24,0
40264,0,0,20,0,0,0,29,0,0,5
40265,0,0,0,0,0,0,0,0,0,0
40266,0,0,0,11,2,0,16,9,0,0
40268,9,9,9,9,9,9,9,9,9,9
40269,0,0,0,0,0,0,0,27,0,0
40270,0,0,0,0,0,0,0,0,0,0
40271,0,22,23,8,0,0,12,17,0,22
40272,23,23,23,23,23,41,23,23,23,23
40273,0,0,0,0,0,0,0,0,0,0
